,gsr,hr,id,level,state,timestamp,userid
72,716.0,74,4646,0.0,Normal,2015-12-10T00:56:40,1
73,716.0,73,4647,0.0,Normal,2015-12-10T00:56:40,1
74,692.0,73,4648,0.0,Normal,2015-12-10T00:56:40,1
75,706.0,73,4649,0.0,Normal,2015-12-10T00:56:40,1
76,726.0,72,4650,0.0,Normal,2015-12-10T00:56:40,1
77,701.0,72,4651,0.0,Normal,2015-12-10T00:56:40,1
78,683.0,73,4652,0.0,Normal,2015-12-10T00:56:40,1
79,683.0,73,4653,0.0,Normal,2015-12-10T00:56:40,1
80,692.0,74,4654,0.0,Normal,2015-12-10T00:56:40,1
81,665.0,75,4655,0.0,Normal,2015-12-10T00:56:40,1
82,697.0,75,4656,0.0,Normal,2015-12-10T00:56:40,1
83,833.0,75,4657,0.0,Normal,2015-12-10T00:56:40,1
84,800.0,75,4658,0.0,Normal,2015-12-10T00:56:40,1
85,906.0,76,4659,0.0,Normal,2015-12-10T00:56:40,1
86,1151.0,76,4660,0.0,Normal,2015-12-10T00:56:40,1
87,1113.0,77,4661,0.0,Normal,2015-12-10T00:56:40,1
88,985.0,78,4662,0.0,Normal,2015-12-10T00:56:40,1
89,931.0,79,4663,0.0,Normal,2015-12-10T00:56:40,1
90,868.0,78,4664,0.0,Normal,2015-12-10T00:56:40,1
91,846.0,78,4665,0.0,Normal,2015-12-10T00:56:40,1
92,800.0,77,4666,0.0,None,2015-12-10T00:56:40,1
93,800.0,77,4667,0.0,None,2015-12-10T00:56:40,1
94,776.0,78,4668,0.0,None,2015-12-10T00:56:40,1
95,759.0,78,4669,0.0,None,2015-12-10T00:56:40,1
96,794.0,78,4670,0.0,None,2015-12-10T00:56:40,1
97,776.0,79,4671,0.0,None,2015-12-10T00:56:40,1
98,770.0,79,4672,0.0,None,2015-12-10T00:56:40,1
99,770.0,78,4673,0.0,None,2015-12-10T00:56:40,1
0,764.0,77,4674,0.0,None,2015-12-10T00:56:40,1
1,875.0,75,4675,0.0,None,2015-12-10T00:56:40,1
2,868.0,73,4676,0.0,None,2015-12-10T00:56:40,1
3,846.0,72,4677,0.0,None,2015-12-10T00:56:40,1
4,994.0,72,4678,0.0,None,2015-12-10T00:56:40,1
5,1067.0,72,4679,0.0,None,2015-12-10T00:56:40,1
6,1024.0,72,4680,0.0,None,2015-12-10T00:56:40,1
7,1151.0,72,4681,0.0,None,2015-12-10T00:56:40,1
8,1067.0,72,4682,0.0,None,2015-12-10T00:56:40,1
9,931.0,74,4683,0.0,None,2015-12-10T00:56:40,1
10,939.0,75,4684,0.0,None,2015-12-10T00:56:40,1
11,957.0,73,4685,0.0,None,2015-12-10T00:56:40,1
12,890.0,73,4686,0.0,None,2015-12-10T00:56:40,1
13,868.0,72,4687,0.0,None,2015-12-10T00:56:40,1
14,826.0,72,4688,0.0,None,2015-12-10T00:56:40,1
15,826.0,74,4689,0.0,None,2015-12-10T00:56:40,1
16,788.0,75,4690,0.0,None,2015-12-10T00:56:40,1
17,788.0,75,4691,0.0,None,2015-12-10T00:56:40,1
18,753.0,75,4692,0.0,None,2015-12-10T00:56:40,1
19,747.0,75,4693,0.0,None,2015-12-10T00:56:40,1
20,764.0,75,4694,0.0,None,2015-12-10T00:56:40,1
21,764.0,74,4695,0.0,None,2015-12-10T00:56:40,1
22,742.0,74,4696,0.0,None,2015-12-10T00:56:40,1
23,737.0,73,4697,0.0,None,2015-12-10T00:56:40,1
24,716.0,73,4698,0.0,None,2015-12-10T00:56:40,1
25,731.0,73,4699,0.0,None,2015-12-10T00:56:40,1
26,742.0,73,4700,0.0,None,2015-12-10T00:56:40,1
27,782.0,73,4701,0.0,None,2015-12-10T00:56:40,1
28,794.0,73,4702,0.0,None,2015-12-10T00:56:40,1
29,764.0,74,4703,0.0,None,2015-12-10T00:56:40,1
30,788.0,74,4704,0.0,None,2015-12-10T00:56:40,1
31,770.0,75,4705,0.0,None,2015-12-10T00:56:40,1
32,948.0,76,4706,0.0,None,2015-12-10T00:56:40,1
33,1078.0,77,4707,0.0,None,2015-12-10T00:56:40,1
34,1024.0,77,4708,0.0,None,2015-12-10T00:56:40,1
35,957.0,78,4709,0.0,None,2015-12-10T00:56:40,1
36,957.0,78,4710,0.0,None,2015-12-10T00:56:40,1
37,906.0,77,4711,0.0,None,2015-12-10T00:56:40,1
38,861.0,77,4712,0.0,None,2015-12-10T00:56:40,1
39,853.0,77,4713,0.0,None,2015-12-10T00:56:40,1
40,875.0,77,4714,0.0,None,2015-12-10T00:56:40,1
41,875.0,77,4715,0.0,None,2015-12-10T00:56:40,1
42,914.0,77,4716,0.0,None,2015-12-10T00:56:40,1
43,1177.0,79,4717,0.0,None,2015-12-10T00:56:40,1
44,1234.0,78,4718,0.0,None,2015-12-10T00:56:40,1
45,1138.0,77,4719,0.0,None,2015-12-10T00:56:40,1
46,1014.0,76,4720,0.0,None,2015-12-10T00:56:40,1
47,975.0,75,4721,0.0,None,2015-12-10T00:56:40,1
48,939.0,74,4722,0.0,None,2015-12-10T00:56:40,1
49,890.0,72,4723,0.0,None,2015-12-10T00:56:40,1
50,914.0,72,4724,0.0,None,2015-12-10T00:56:40,1
51,883.0,71,4725,0.0,None,2015-12-10T00:56:40,1
52,861.0,70,4726,0.0,None,2015-12-10T00:56:40,1
53,813.0,72,4727,0.0,None,2015-12-10T00:56:40,1
54,800.0,73,4728,0.0,None,2015-12-10T00:56:40,1
55,890.0,74,4729,0.0,None,2015-12-10T00:56:40,1
56,853.0,76,4730,0.0,None,2015-12-10T00:56:40,1
57,939.0,76,4731,0.0,None,2015-12-10T00:56:40,1
58,975.0,77,4732,0.0,None,2015-12-10T00:56:40,1
59,914.0,77,4733,0.0,None,2015-12-10T00:56:40,1
60,853.0,76,4734,0.0,None,2015-12-10T00:56:40,1
61,868.0,74,4735,0.0,None,2015-12-10T00:56:40,1
62,833.0,72,4736,0.0,None,2015-12-10T00:56:40,1
63,813.0,71,4737,0.0,None,2015-12-10T00:56:40,1
64,776.0,70,4738,0.0,None,2015-12-10T00:56:40,1
65,833.0,69,4739,0.0,None,2015-12-10T00:56:40,1
66,994.0,68,4740,0.0,None,2015-12-10T00:56:40,1
67,966.0,68,4741,0.0,None,2015-12-10T00:56:40,1
68,868.0,69,4742,0.0,None,2015-12-10T00:56:40,1
69,966.0,69,4743,0.0,None,2015-12-10T00:56:40,1
70,957.0,69,4744,0.0,None,2015-12-10T00:56:40,1
71,923.0,70,4745,0.0,None,2015-12-10T00:56:40,1
72,861.0,71,4746,0.0,None,2015-12-10T00:56:40,1
73,826.0,71,4747,0.0,None,2015-12-10T00:56:40,1
74,826.0,71,4748,0.0,None,2015-12-10T00:56:40,1
75,813.0,71,4749,0.0,None,2015-12-10T00:56:40,1
76,800.0,71,4750,0.0,None,2015-12-10T00:56:40,1
77,806.0,70,4751,0.0,None,2015-12-10T00:56:40,1
78,788.0,70,4752,0.0,None,2015-12-10T00:56:40,1
79,788.0,70,4753,0.0,None,2015-12-10T00:56:40,1
80,800.0,70,4754,0.0,None,2015-12-10T00:56:40,1
81,782.0,70,4755,0.0,None,2015-12-10T00:56:40,1
82,813.0,72,4756,0.0,None,2015-12-10T00:56:40,1
83,819.0,72,4757,0.0,None,2015-12-10T00:56:40,1
84,782.0,73,4758,0.0,None,2015-12-10T00:56:40,1
85,759.0,74,4759,0.0,None,2015-12-10T00:56:40,1
86,747.0,75,4760,0.0,None,2015-12-10T00:56:40,1
87,747.0,74,4761,0.0,None,2015-12-10T00:56:40,1
88,833.0,73,4762,0.0,None,2015-12-10T00:56:40,1
89,826.0,72,4763,0.0,None,2015-12-10T00:56:40,1
90,764.0,71,4764,0.0,None,2015-12-10T01:13:20,1
91,770.0,71,4765,0.0,None,2015-12-10T01:13:20,1
92,776.0,70,4766,0.0,None,2015-12-10T01:13:20,1
93,753.0,70,4767,0.0,None,2015-12-10T01:13:20,1
94,747.0,71,4768,0.0,None,2015-12-10T01:13:20,1
95,742.0,73,4769,0.0,None,2015-12-10T01:13:20,1
96,742.0,74,4770,0.0,None,2015-12-10T01:13:20,1
97,737.0,76,4771,0.0,None,2015-12-10T01:13:20,1
98,721.0,75,4772,0.0,None,2015-12-10T01:13:20,1
99,716.0,74,4773,0.0,None,2015-12-10T01:13:20,1
0,716.0,74,4774,0.0,None,2015-12-10T01:13:20,1
1,697.0,73,4775,0.0,None,2015-12-10T01:13:20,1
2,692.0,72,4776,0.0,None,2015-12-10T01:13:20,1
3,665.0,72,4777,0.0,None,2015-12-10T01:13:20,1
4,661.0,72,4778,0.0,None,2015-12-10T01:13:20,1
5,683.0,73,4779,0.0,None,2015-12-10T01:13:20,1
6,692.0,74,4780,0.0,None,2015-12-10T01:13:20,1
7,692.0,75,4781,0.0,None,2015-12-10T01:13:20,1
8,697.0,75,4782,0.0,None,2015-12-10T01:13:20,1
9,711.0,75,4783,0.0,None,2015-12-10T01:13:20,1
10,683.0,75,4784,0.0,None,2015-12-10T01:13:20,1
11,656.0,74,4785,0.0,None,2015-12-10T01:13:20,1
12,665.0,73,4786,0.0,None,2015-12-10T01:13:20,1
13,648.0,72,4787,0.0,None,2015-12-10T01:13:20,1
14,640.0,72,4788,0.0,None,2015-12-10T01:13:20,1
15,632.0,71,4789,0.0,None,2015-12-10T01:13:20,1
16,632.0,72,4790,0.0,None,2015-12-10T01:13:20,1
17,621.0,74,4791,0.0,None,2015-12-10T01:13:20,1
18,648.0,75,4792,0.0,None,2015-12-10T01:13:20,1
19,661.0,75,4793,0.0,None,2015-12-10T01:13:20,1
20,648.0,75,4794,0.0,None,2015-12-10T01:13:20,1
21,648.0,75,4795,0.0,None,2015-12-10T01:13:20,1
22,621.0,72,4796,0.0,None,2015-12-10T01:13:20,1
23,617.0,72,4797,0.0,None,2015-12-10T01:13:20,1
24,617.0,71,4798,0.0,None,2015-12-10T01:13:20,1
25,602.0,71,4799,0.0,None,2015-12-10T01:13:20,1
26,595.0,70,4800,0.0,None,2015-12-10T01:13:20,1
27,592.0,71,4801,0.0,None,2015-12-10T01:13:20,1
28,613.0,73,4802,0.0,None,2015-12-10T01:13:20,1
29,617.0,77,4803,0.0,None,2015-12-10T01:13:20,1
30,617.0,80,4804,0.0,None,2015-12-10T01:13:20,1
31,652.0,81,4805,0.0,None,2015-12-10T01:13:20,1
32,678.0,82,4806,0.0,None,2015-12-10T01:13:20,1
33,731.0,82,4807,0.0,None,2015-12-10T01:13:20,1
34,833.0,81,4808,0.0,None,2015-12-10T01:13:20,1
35,868.0,80,4809,0.0,None,2015-12-10T01:13:20,1
36,890.0,76,4810,0.0,None,2015-12-10T01:13:20,1
37,966.0,74,4811,0.0,None,2015-12-10T01:13:20,1
38,931.0,73,4812,0.0,None,2015-12-10T01:13:20,1
39,868.0,72,4813,0.0,None,2015-12-10T01:13:20,1
40,813.0,72,4814,0.0,None,2015-12-10T01:13:20,1
41,853.0,72,4815,0.0,None,2015-12-10T01:13:20,1
42,890.0,72,4816,0.0,None,2015-12-10T01:13:20,1
43,1034.0,71,4817,0.0,None,2015-12-10T01:13:20,1
44,1014.0,71,4818,0.0,None,2015-12-10T01:13:20,1
45,1191.0,71,4819,0.0,None,2015-12-10T01:13:20,1
46,1191.0,70,4820,0.0,None,2015-12-10T01:13:20,1
47,1177.0,70,4821,0.0,None,2015-12-10T01:13:20,1
48,1056.0,70,4822,0.0,None,2015-12-10T01:13:20,1
49,1004.0,70,4823,0.0,None,2015-12-10T01:13:20,1
50,1249.0,72,4824,0.0,None,2015-12-10T01:13:20,1
51,1296.0,73,4825,0.0,None,2015-12-10T01:13:20,1
52,1280.0,77,4826,0.0,None,2015-12-10T01:13:20,1
53,1191.0,80,4827,0.0,None,2015-12-10T01:13:20,1
54,1138.0,81,4828,0.0,None,2015-12-10T01:13:20,1
55,1219.0,81,4829,0.0,None,2015-12-10T01:13:20,1
56,1151.0,81,4830,0.0,None,2015-12-10T01:13:20,1
57,1024.0,81,4831,0.0,None,2015-12-10T01:13:20,1
58,994.0,80,4832,0.0,None,2015-12-10T01:13:20,1
59,985.0,80,4833,0.0,None,2015-12-10T01:13:20,1
60,975.0,79,4834,0.0,None,2015-12-10T01:13:20,1
61,1024.0,78,4835,0.0,None,2015-12-10T01:13:20,1
62,966.0,77,4836,0.0,None,2015-12-10T01:13:20,1
63,890.0,78,4837,0.0,None,2015-12-10T01:13:20,1
64,906.0,78,4838,0.0,None,2015-12-10T01:13:20,1
65,906.0,77,4839,0.0,None,2015-12-10T01:13:20,1
66,890.0,77,4840,0.0,None,2015-12-10T01:13:20,1
67,868.0,76,4841,0.0,None,2015-12-10T01:13:20,1
68,868.0,75,4842,0.0,None,2015-12-10T01:13:20,1
69,861.0,74,4843,0.0,None,2015-12-10T01:13:20,1
70,861.0,74,4844,0.0,None,2015-12-10T01:13:20,1
71,826.0,74,4845,0.0,None,2015-12-10T01:13:20,1
72,819.0,74,4846,0.0,None,2015-12-10T01:13:20,1
73,794.0,74,4847,0.0,None,2015-12-10T01:13:20,1
74,788.0,74,4848,0.0,None,2015-12-10T01:13:20,1
75,788.0,74,4849,0.0,None,2015-12-10T01:13:20,1
76,794.0,75,4850,0.0,None,2015-12-10T01:13:20,1
77,770.0,75,4851,0.0,None,2015-12-10T01:13:20,1
78,788.0,74,4852,0.0,None,2015-12-10T01:13:20,1
79,764.0,74,4853,0.0,None,2015-12-10T01:13:20,1
80,759.0,73,4854,0.0,None,2015-12-10T01:13:20,1
81,813.0,73,4855,0.0,None,2015-12-10T01:13:20,1
82,764.0,73,4856,0.0,None,2015-12-10T01:13:20,1
83,764.0,73,4857,0.0,None,2015-12-10T01:13:20,1
84,800.0,72,4858,0.0,None,2015-12-10T01:13:20,1
85,794.0,72,4859,0.0,None,2015-12-10T01:13:20,1
86,764.0,74,4860,0.0,None,2015-12-10T01:13:20,1
87,753.0,74,4861,0.0,None,2015-12-10T01:13:20,1
88,742.0,73,4862,0.0,None,2015-12-10T01:13:20,1
89,721.0,72,4863,0.0,None,2015-12-10T01:13:20,1
90,737.0,71,4864,0.0,None,2015-12-10T01:13:20,1
91,711.0,71,4865,0.0,None,2015-12-10T01:13:20,1
92,701.0,72,4866,0.0,None,2015-12-10T01:13:20,1
93,711.0,72,4867,0.0,None,2015-12-10T01:13:20,1
94,826.0,75,4868,0.0,None,2015-12-10T01:13:20,1
95,948.0,76,4869,0.0,None,2015-12-10T01:13:20,1
96,1138.0,80,4870,0.0,None,2015-12-10T01:13:20,1
97,1151.0,80,4871,0.0,None,2015-12-10T01:13:20,1
98,1067.0,78,4872,0.0,None,2015-12-10T01:13:20,1
99,957.0,75,4873,0.0,None,2015-12-10T01:13:20,1
0,1014.0,72,4874,0.0,None,2015-12-10T01:13:20,1
1,1177.0,70,4875,0.0,None,2015-12-10T01:13:20,1
2,1138.0,69,4876,0.0,None,2015-12-10T01:13:20,1
3,1045.0,68,4877,0.0,None,2015-12-10T01:13:20,1
4,966.0,66,4878,0.0,None,2015-12-10T01:13:20,1
5,985.0,66,4879,0.0,None,2015-12-10T01:13:20,1
6,948.0,68,4880,0.0,None,2015-12-10T01:13:20,1
7,1004.0,69,4881,0.0,None,2015-12-10T01:13:20,1
8,966.0,70,4882,0.0,None,2015-12-10T01:13:20,1
9,931.0,71,4883,0.0,None,2015-12-10T01:13:20,1
10,906.0,71,4884,0.0,None,2015-12-10T01:13:20,1
11,861.0,71,4885,0.0,None,2015-12-10T01:13:20,1
12,914.0,71,4886,0.0,None,2015-12-10T01:13:20,1
13,1024.0,71,4887,0.0,None,2015-12-10T01:13:20,1
14,966.0,71,4888,0.0,None,2015-12-10T01:13:20,1
15,923.0,71,4889,0.0,None,2015-12-10T01:13:20,1
16,890.0,71,4890,0.0,None,2015-12-10T01:13:20,1
17,923.0,71,4891,0.0,None,2015-12-10T01:13:20,1
18,868.0,72,4892,0.0,None,2015-12-10T01:13:20,1
19,861.0,72,4893,0.0,None,2015-12-10T01:13:20,1
20,914.0,73,4894,0.0,None,2015-12-10T01:13:20,1
21,957.0,72,4895,0.0,None,2015-12-10T01:13:20,1
22,868.0,72,4896,0.0,None,2015-12-10T01:13:20,1
23,853.0,72,4897,0.0,None,2015-12-10T01:13:20,1
24,839.0,72,4898,0.0,None,2015-12-10T01:13:20,1
25,839.0,71,4899,0.0,None,2015-12-10T01:13:20,1
26,839.0,72,4900,0.0,None,2015-12-10T01:13:20,1
27,800.0,72,4901,0.0,None,2015-12-10T01:13:20,1
28,813.0,72,4902,0.0,None,2015-12-10T01:13:20,1
29,883.0,72,4903,0.0,None,2015-12-10T01:13:20,1
30,839.0,72,4904,0.0,None,2015-12-10T01:13:20,1
31,826.0,71,4905,0.0,None,2015-12-10T01:13:20,1
32,833.0,71,4906,0.0,None,2015-12-10T01:13:20,1
33,839.0,71,4907,0.0,None,2015-12-10T01:13:20,1
34,948.0,72,4908,0.0,None,2015-12-10T01:13:20,1
35,883.0,71,4909,0.0,None,2015-12-10T01:13:20,1
36,890.0,70,4910,0.0,None,2015-12-10T01:13:20,1
37,923.0,70,4911,0.0,None,2015-12-10T01:13:20,1
38,890.0,71,4912,0.0,None,2015-12-10T01:13:20,1
39,868.0,71,4913,0.0,None,2015-12-10T01:13:20,1
40,833.0,72,4914,0.0,None,2015-12-10T01:13:20,1
41,853.0,72,4915,0.0,None,2015-12-10T01:13:20,1
42,923.0,72,4916,0.0,None,2015-12-10T01:13:20,1
43,846.0,71,4917,0.0,None,2015-12-10T01:13:20,1
44,839.0,71,4918,0.0,None,2015-12-10T01:13:20,1
45,833.0,71,4919,0.0,None,2015-12-10T01:13:20,1
46,819.0,71,4920,0.0,None,2015-12-10T01:13:20,1
47,826.0,71,4921,0.0,None,2015-12-10T01:13:20,1
48,813.0,72,4922,0.0,None,2015-12-10T01:13:20,1
49,898.0,72,4923,0.0,None,2015-12-10T01:13:20,1
50,1024.0,72,4924,0.0,None,2015-12-10T01:13:20,1
51,966.0,72,4925,0.0,None,2015-12-10T01:13:20,1
52,883.0,72,4926,0.0,None,2015-12-10T01:13:20,1
53,846.0,72,4927,0.0,None,2015-12-10T01:13:20,1
54,833.0,73,4928,0.0,None,2015-12-10T01:13:20,1
55,819.0,74,4929,0.0,None,2015-12-10T01:13:20,1
56,839.0,73,4930,0.0,None,2015-12-10T01:13:20,1
57,839.0,72,4931,0.0,None,2015-12-10T01:13:20,1
58,806.0,71,4932,0.0,None,2015-12-10T01:13:20,1
59,782.0,71,4933,0.0,None,2015-12-10T01:13:20,1
60,846.0,71,4934,0.0,None,2015-12-10T01:13:20,1
61,931.0,71,4935,0.0,None,2015-12-10T01:13:20,1
62,898.0,69,4936,0.0,None,2015-12-10T01:13:20,1
63,846.0,69,4937,0.0,None,2015-12-10T01:13:20,1
64,839.0,68,4938,0.0,None,2015-12-10T01:13:20,1
65,813.0,68,4939,0.0,None,2015-12-10T01:13:20,1
66,806.0,69,4940,0.0,None,2015-12-10T01:13:20,1
67,806.0,70,4941,0.0,None,2015-12-10T01:13:20,1
68,776.0,70,4942,0.0,None,2015-12-10T01:13:20,1
69,826.0,71,4943,0.0,None,2015-12-10T01:13:20,1
70,898.0,71,4944,0.0,None,2015-12-10T01:13:20,1
71,883.0,72,4945,0.0,None,2015-12-10T01:13:20,1
72,826.0,72,4946,0.0,None,2015-12-10T01:13:20,1
73,846.0,72,4947,0.0,None,2015-12-10T01:13:20,1
74,833.0,72,4948,0.0,None,2015-12-10T01:13:20,1
75,839.0,73,4949,0.0,None,2015-12-10T01:13:20,1
76,861.0,73,4950,0.0,None,2015-12-10T01:13:20,1
77,1045.0,75,4951,0.0,None,2015-12-10T01:13:20,1
78,1078.0,76,4952,0.0,None,2015-12-10T01:13:20,1
79,1234.0,77,4953,0.0,None,2015-12-10T01:13:20,1
80,1191.0,77,4954,0.0,None,2015-12-10T01:13:20,1
81,1191.0,78,4955,0.0,None,2015-12-10T01:13:20,1
82,1264.0,78,4956,0.0,None,2015-12-10T01:13:20,1
83,1138.0,77,4957,0.0,None,2015-12-10T01:13:20,1
84,994.0,77,4958,0.0,None,2015-12-10T01:13:20,1
85,957.0,76,4959,0.0,None,2015-12-10T01:13:20,1
86,931.0,74,4960,0.0,None,2015-12-10T01:13:20,1
87,906.0,74,4961,0.0,None,2015-12-10T01:13:20,1
88,906.0,74,4962,0.0,None,2015-12-10T01:13:20,1
89,1004.0,73,4963,0.0,None,2015-12-10T01:13:20,1
90,985.0,73,4964,0.0,None,2015-12-10T01:13:20,1
91,1004.0,73,4965,0.0,None,2015-12-10T01:13:20,1
92,931.0,73,4966,0.0,None,2015-12-10T01:13:20,1
93,883.0,72,4967,0.0,None,2015-12-10T01:13:20,1
94,875.0,72,4968,0.0,None,2015-12-10T01:13:20,1
95,853.0,71,4969,0.0,None,2015-12-10T01:13:20,1
96,846.0,72,4970,0.0,None,2015-12-10T01:13:20,1
97,833.0,72,4971,0.0,None,2015-12-10T01:13:20,1
98,846.0,72,4972,0.0,None,2015-12-10T01:13:20,1
99,846.0,72,4973,0.0,None,2015-12-10T01:13:20,1
0,868.0,72,4974,0.0,None,2015-12-10T01:13:20,1
1,1034.0,71,4975,0.0,None,2015-12-10T01:13:20,1
2,1034.0,71,4976,0.0,None,2015-12-10T01:13:20,1
3,1403.0,70,4977,0.0,None,2015-12-10T01:13:20,1
4,1552.0,70,4978,0.0,None,2015-12-10T01:13:20,1
5,1625.0,70,4979,0.0,None,2015-12-10T01:13:20,1
6,1625.0,70,4980,0.0,None,2015-12-10T01:13:20,1
7,1365.0,72,4981,0.0,None,2015-12-10T01:13:20,1
8,1191.0,73,4982,0.0,None,2015-12-10T01:13:20,1
9,1125.0,72,4983,0.0,None,2015-12-10T01:13:20,1
10,1125.0,72,4984,0.0,None,2015-12-10T01:13:20,1
11,1089.0,72,4985,0.0,None,2015-12-10T01:13:20,1
12,1045.0,72,4986,0.0,None,2015-12-10T01:13:20,1
13,1034.0,70,4987,0.0,None,2015-12-10T01:13:20,1
14,994.0,69,4988,0.0,None,2015-12-10T01:13:20,1
15,975.0,69,4989,0.0,None,2015-12-10T01:13:20,1
16,923.0,67,4990,0.0,None,2015-12-10T01:13:20,1
17,914.0,67,4991,0.0,None,2015-12-10T01:13:20,1
18,883.0,68,4992,0.0,None,2015-12-10T01:13:20,1
19,890.0,69,4993,0.0,None,2015-12-10T01:13:20,1
20,875.0,69,4994,0.0,None,2015-12-10T01:13:20,1
21,839.0,71,4995,0.0,None,2015-12-10T01:13:20,1
22,890.0,72,4996,0.0,None,2015-12-10T01:13:20,1
23,1125.0,72,4997,0.0,None,2015-12-10T01:13:20,1
24,1151.0,73,4998,0.0,None,2015-12-10T01:13:20,1
25,1101.0,72,4999,0.0,None,2015-12-10T01:13:20,1
26,1004.0,72,5000,0.0,None,2015-12-10T01:13:20,1
27,1101.0,72,5001,0.0,None,2015-12-10T01:13:20,1
28,1089.0,72,5002,0.0,None,2015-12-10T01:13:20,1
29,1024.0,73,5003,0.0,None,2015-12-10T01:13:20,1
30,985.0,74,5004,0.0,None,2015-12-10T01:13:20,1
31,975.0,74,5005,0.0,None,2015-12-10T01:13:20,1
32,948.0,74,5006,0.0,None,2015-12-10T01:13:20,1
33,939.0,73,5007,0.0,None,2015-12-10T01:13:20,1
34,939.0,72,5008,0.0,None,2015-12-10T01:13:20,1
35,948.0,71,5009,0.0,None,2015-12-10T01:13:20,1
36,883.0,70,5010,0.0,None,2015-12-10T01:13:20,1
37,853.0,69,5011,0.0,None,2015-12-10T01:13:20,1
38,846.0,69,5012,0.0,None,2015-12-10T01:13:20,1
39,890.0,68,5013,0.0,None,2015-12-10T01:13:20,1
40,853.0,68,5014,0.0,None,2015-12-10T01:13:20,1
41,846.0,70,5015,0.0,None,2015-12-10T01:13:20,1
42,868.0,70,5016,0.0,None,2015-12-10T01:13:20,1
43,883.0,71,5017,0.0,None,2015-12-10T01:13:20,1
44,839.0,72,5018,0.0,None,2015-12-10T01:13:20,1
45,826.0,75,5019,0.0,None,2015-12-10T01:13:20,1
46,914.0,76,5020,0.0,None,2015-12-10T01:13:20,1
47,957.0,78,5021,0.0,None,2015-12-10T01:13:20,1
48,1045.0,78,5022,0.0,None,2015-12-10T01:13:20,1
49,1191.0,77,5023,0.0,None,2015-12-10T01:13:20,1
50,1191.0,76,5024,0.0,None,2015-12-10T01:13:20,1
51,1113.0,76,5025,0.0,None,2015-12-10T01:13:20,1
52,1056.0,75,5026,0.0,None,2015-12-10T01:13:20,1
53,1004.0,72,5027,0.0,None,2015-12-10T01:13:20,1
54,957.0,71,5028,0.0,None,2015-12-10T01:13:20,1
55,898.0,70,5029,0.0,None,2015-12-10T01:13:20,1
56,923.0,69,5030,0.0,None,2015-12-10T01:13:20,1
57,868.0,71,5031,0.0,None,2015-12-10T01:13:20,1
58,994.0,72,5032,0.0,None,2015-12-10T01:13:20,1
59,923.0,71,5033,0.0,None,2015-12-10T01:13:20,1
60,898.0,70,5034,0.0,None,2015-12-10T01:13:20,1
61,853.0,69,5035,0.0,None,2015-12-10T01:13:20,1
62,833.0,67,5036,0.0,None,2015-12-10T01:13:20,1
63,846.0,66,5037,0.0,None,2015-12-10T01:13:20,1
64,806.0,66,5038,0.0,None,2015-12-10T01:13:20,1
65,800.0,66,5039,0.0,None,2015-12-10T01:13:20,1
66,800.0,65,5040,0.0,None,2015-12-10T01:13:20,1
67,794.0,65,5041,0.0,None,2015-12-10T01:13:20,1
68,770.0,66,5042,0.0,None,2015-12-10T01:13:20,1
69,764.0,67,5043,0.0,None,2015-12-10T01:13:20,1
70,742.0,68,5044,0.0,None,2015-12-10T01:13:20,1
71,742.0,68,5045,0.0,None,2015-12-10T01:13:20,1
72,759.0,69,5046,0.0,None,2015-12-10T01:13:20,1
73,764.0,69,5047,0.0,None,2015-12-10T01:13:20,1
74,759.0,67,5048,0.0,None,2015-12-10T01:13:20,1
75,731.0,67,5049,0.0,None,2015-12-10T01:13:20,1
76,731.0,67,5050,0.0,None,2015-12-10T01:13:20,1
77,711.0,66,5051,0.0,None,2015-12-10T01:13:20,1
78,721.0,67,5052,0.0,None,2015-12-10T01:13:20,1
79,726.0,68,5053,0.0,None,2015-12-10T01:13:20,1
80,819.0,70,5054,0.0,None,2015-12-10T01:13:20,1
81,861.0,70,5055,0.0,None,2015-12-10T01:13:20,1
82,861.0,71,5056,0.0,None,2015-12-10T01:13:20,1
83,883.0,72,5057,0.0,None,2015-12-10T01:13:20,1
84,906.0,74,5058,0.0,None,2015-12-10T01:13:20,1
85,1034.0,75,5059,0.0,None,2015-12-10T01:13:20,1
86,1138.0,77,5060,0.0,None,2015-12-10T01:13:20,1
87,1125.0,78,5061,0.0,None,2015-12-10T01:13:20,1
88,1164.0,79,5062,0.0,None,2015-12-10T01:13:20,1
89,1463.0,79,5063,0.0,None,2015-12-10T01:13:20,1
90,1403.0,77,5064,0.0,None,2015-12-10T01:13:20,1
91,1164.0,76,5065,0.0,None,2015-12-10T01:13:20,1
92,1078.0,76,5066,0.0,Normal,2015-12-10T01:13:20,1
93,994.0,75,5067,0.0,Normal,2015-12-10T01:13:20,1
94,985.0,74,5068,0.0,Normal,2015-12-10T01:13:20,1
95,939.0,73,5069,0.0,Normal,2015-12-10T01:13:20,1
96,923.0,73,5070,0.0,Normal,2015-12-10T01:13:20,1
97,931.0,74,5071,0.0,Normal,2015-12-10T01:13:20,1
98,931.0,75,5072,0.0,Normal,2015-12-10T01:13:20,1
99,914.0,76,5073,0.0,Normal,2015-12-10T01:13:20,1
0,975.0,75,5074,0.0,Normal,2015-12-10T01:13:20,1
1,966.0,75,5075,0.0,Normal,2015-12-10T01:13:20,1
2,1014.0,75,5076,0.0,Calm,2015-12-10T01:13:20,1
3,966.0,74,5077,0.0,Calm,2015-12-10T01:13:20,1
